date,year,month,region,region_label,longitude,latitude,sst_anomaly,enso_phase,source
2013-02,2013,2,eastern_pacific,Eastern Pacific,250,0,3.345,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-03,2013,3,western_pacific,Western Pacific,145,0,-0.103,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-03,2013,3,central_pacific,Central Pacific,190,0,1.232,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-03,2013,3,nino_34,Nino 3.4,210,0,1.421,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-03,2013,3,eastern_pacific,Eastern Pacific,250,0,3.551,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-04,2013,4,western_pacific,Western Pacific,145,0,-0.155,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-04,2013,4,central_pacific,Central Pacific,190,0,0.725,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-04,2013,4,nino_34,Nino 3.4,210,0,1.226,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-04,2013,4,eastern_pacific,Eastern Pacific,250,0,3.334,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-05,2013,5,western_pacific,Western Pacific,145,0,-0.028,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-05,2013,5,central_pacific,Central Pacific,190,0,0.287,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-05,2013,5,nino_34,Nino 3.4,210,0,1.454,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-05,2013,5,eastern_pacific,Eastern Pacific,250,0,0.093,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-06,2013,6,western_pacific,Western Pacific,145,0,0.089,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-06,2013,6,central_pacific,Central Pacific,190,0,-0.210,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-06,2013,6,nino_34,Nino 3.4,210,0,-0.916,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-06,2013,6,eastern_pacific,Eastern Pacific,250,0,-1.943,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-07,2013,7,western_pacific,Western Pacific,145,0,0.514,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-07,2013,7,central_pacific,Central Pacific,190,0,-1.167,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-07,2013,7,nino_34,Nino 3.4,210,0,-2.147,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-07,2013,7,eastern_pacific,Eastern Pacific,250,0,-1.828,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-08,2013,8,western_pacific,Western Pacific,145,0,0.669,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-08,2013,8,central_pacific,Central Pacific,190,0,-1.776,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-08,2013,8,nino_34,Nino 3.4,210,0,-1.967,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-08,2013,8,eastern_pacific,Eastern Pacific,250,0,-1.827,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-09,2013,9,western_pacific,Western Pacific,145,0,-0.266,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-09,2013,9,central_pacific,Central Pacific,190,0,-2.831,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-09,2013,9,nino_34,Nino 3.4,210,0,-3.735,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-09,2013,9,eastern_pacific,Eastern Pacific,250,0,-2.134,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-10,2013,10,western_pacific,Western Pacific,145,0,-0.884,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-10,2013,10,central_pacific,Central Pacific,190,0,-1.960,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-10,2013,10,nino_34,Nino 3.4,210,0,-2.968,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-10,2013,10,eastern_pacific,Eastern Pacific,250,0,-2.793,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-11,2013,11,western_pacific,Western Pacific,145,0,-0.549,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-11,2013,11,central_pacific,Central Pacific,190,0,-2.767,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-11,2013,11,nino_34,Nino 3.4,210,0,-2.650,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-11,2013,11,eastern_pacific,Eastern Pacific,250,0,-2.525,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-12,2013,12,western_pacific,Western Pacific,145,0,-0.265,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-12,2013,12,central_pacific,Central Pacific,190,0,-2.936,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-12,2013,12,nino_34,Nino 3.4,210,0,-2.419,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-12,2013,12,eastern_pacific,Eastern Pacific,250,0,-2.108,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-01,2014,1,western_pacific,Western Pacific,145,0,-0.314,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-01,2014,1,central_pacific,Central Pacific,190,0,-3.126,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-01,2014,1,nino_34,Nino 3.4,210,0,-2.084,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-01,2014,1,eastern_pacific,Eastern Pacific,250,0,-1.280,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-02,2014,2,western_pacific,Western Pacific,145,0,-0.069,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-02,2014,2,central_pacific,Central Pacific,190,0,-2.682,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-02,2014,2,nino_34,Nino 3.4,210,0,-2.238,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-02,2014,2,eastern_pacific,Eastern Pacific,250,0,-1.058,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-03,2014,3,western_pacific,Western Pacific,145,0,-0.299,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-03,2014,3,central_pacific,Central Pacific,190,0,-1.894,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-03,2014,3,nino_34,Nino 3.4,210,0,-1.575,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-03,2014,3,eastern_pacific,Eastern Pacific,250,0,-2.818,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-04,2014,4,western_pacific,Western Pacific,145,0,-0.260,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-04,2014,4,central_pacific,Central Pacific,190,0,-1.628,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-04,2014,4,nino_34,Nino 3.4,210,0,-1.444,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-04,2014,4,eastern_pacific,Eastern Pacific,250,0,-2.039,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-05,2014,5,western_pacific,Western Pacific,145,0,-0.458,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-05,2014,5,central_pacific,Central Pacific,190,0,-1.750,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-05,2014,5,nino_34,Nino 3.4,210,0,-1.556,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-05,2014,5,eastern_pacific,Eastern Pacific,250,0,-0.827,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-06,2014,6,western_pacific,Western Pacific,145,0,-0.839,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-06,2014,6,central_pacific,Central Pacific,190,0,-1.893,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-06,2014,6,nino_34,Nino 3.4,210,0,-1.612,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-06,2014,6,eastern_pacific,Eastern Pacific,250,0,-0.913,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-07,2014,7,western_pacific,Western Pacific,145,0,-1.163,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-07,2014,7,central_pacific,Central Pacific,190,0,-1.905,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-07,2014,7,nino_34,Nino 3.4,210,0,-1.197,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-07,2014,7,eastern_pacific,Eastern Pacific,250,0,-1.425,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-08,2014,8,western_pacific,Western Pacific,145,0,-0.738,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-08,2014,8,central_pacific,Central Pacific,190,0,-1.451,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-08,2014,8,nino_34,Nino 3.4,210,0,-1.148,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-08,2014,8,eastern_pacific,Eastern Pacific,250,0,-1.525,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-09,2014,9,western_pacific,Western Pacific,145,0,-0.623,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-09,2014,9,central_pacific,Central Pacific,190,0,-1.224,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-09,2014,9,nino_34,Nino 3.4,210,0,-1.020,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-09,2014,9,eastern_pacific,Eastern Pacific,250,0,-1.394,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-10,2014,10,western_pacific,Western Pacific,145,0,-0.544,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-10,2014,10,central_pacific,Central Pacific,190,0,-1.000,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-10,2014,10,nino_34,Nino 3.4,210,0,-1.206,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-10,2014,10,eastern_pacific,Eastern Pacific,250,0,-2.083,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-11,2014,11,western_pacific,Western Pacific,145,0,-0.569,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-11,2014,11,central_pacific,Central Pacific,190,0,-0.832,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-11,2014,11,nino_34,Nino 3.4,210,0,-0.883,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-11,2014,11,eastern_pacific,Eastern Pacific,250,0,-1.557,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-12,2014,12,western_pacific,Western Pacific,145,0,0.180,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-12,2014,12,central_pacific,Central Pacific,190,0,-0.836,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-12,2014,12,nino_34,Nino 3.4,210,0,-1.081,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2014-12,2014,12,eastern_pacific,Eastern Pacific,250,0,-1.529,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
